threshold,recall,precision,f1,auc_pr,auc_roc,predicted_positive_rate,false_positive,false_negative
0.030006988712281624,0.9687370885552954,0.18520761473445851,0.3109637488947834,0.27498664927354705,0.7461722660060466,0.6699890625551282,30945,227
0.03296613684244722,0.9654317587109214,0.18734299000481053,0.3137939524161239,0.27498664927354705,0.7461722660060466,0.6600924390502064,30408,251
0.03575497339134177,0.9614378184823027,0.18946425663572708,0.3165483936790079,0.27498664927354705,0.7461722660060466,0.6500017641040116,29865,280
0.03937365348262763,0.9546894367167057,0.19107472642575596,0.3184198438217731,0.27498664927354705,0.7461722660060466,0.6399992943583954,29347,329
0.04379951943959768,0.9491805536427489,0.1929883512544803,0.320759546692109,0.27498664927354705,0.7461722660060466,0.6299968246127792,28820,369
0.0482145245000546,0.9398154524170225,0.19416702233603642,0.3218412488798755,0.27498664927354705,0.7461722660060466,0.6199943548671629,28321,437
0.05315339104150399,0.9301749070375981,0.1953265081843947,0.3228566648342456,0.27498664927354705,0.7461722660060466,0.6099918851215468,27824,507
0.05954018120240404,0.9227379148877565,0.19698929789486064,0.3246674581445497,0.27498664927354705,0.7461722660060466,0.6000070564160462,27312,561
0.0664429151433702,0.9108938162787494,0.19775751233368216,0.32496437871566847,0.27498664927354705,0.7461722660060466,0.5900045866704301,26831,647
0.0730578647048213,0.9022173254372676,0.19924571915204234,0.32640757349277527,0.27498664927354705,0.7461722660060466,0.5800197579649297,26328,710
0.07925179222063647,0.894780333287426,0.2010770325895206,0.32836348933589404,0.27498664927354705,0.7461722660060466,0.5699996471791977,25814,764
0.08528696499776234,0.8834871229858147,0.202079067569696,0.3289237553196944,0.27498664927354705,0.7461722660060466,0.5600148184736972,25330,846
0.08995423735309935,0.8756369646054263,0.20393238605382172,0.3308184608980696,0.27498664927354705,0.7461722660060466,0.5499947076879653,24819,903
0.09503603736166205,0.8686131386861314,0.2060437765436132,0.33307808085342344,0.27498664927354705,0.7461722660060466,0.5399922379423491,24303,954
0.10072195751354852,0.8600743699214984,0.2078618026893889,0.3348076665326364,0.27498664927354705,0.7461722660060466,0.5300074092368486,23799,1016
